data_entrada;especie;serie;numero;data_documento;codigo_emitente;uf_orig;valor_contabil;codificacao_contabil;codificacao_fiscal;icms-ipi;cod;base_calculo;aliq;imposto_creditado;obs;pagina;cnjp;data_ini;data_fin
01/11/2008;NF;;001403;;;;;;;IPI;3;88111,80;;0,0;;<Page:1>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001415;31/10/2008;10000023;RS;88111,80;2501;2501;ICMS;2;88111,80;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001415;;;;;;;IPI;3;88111,80;;0,0;;<Page:1>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001417;01/11/2008;10000023;RS;150364,80;2501;2501;ICMS;2;150364,80;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001417;;;;;;;IPI;3;150364,80;;0,0;;<Page:1>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001418;01/11/2008;10000023;RS;99322,44;2501;2501;ICMS;2;99322,44;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001418;;;;;;;IPI;3;99322,44;;0,0;;<Page:1>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001419;01/11/2008;10000023;RS;13708,80;2501;2501;ICMS;2;13708,80;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000358;;;;;;;IPI;3;13708,80;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001420;01/11/2008;10000023;RS;45322,56;2501;2501;ICMS;2;45322,56;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000359;;;;;;;IPI;3;45322,56;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001421;01/11/2008;10000023;RS;10348,80;2501;2501;ICMS;2;10348,80;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000571;;;;;;;IPI;3;10348,80;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001425;01/11/2008;10000023;RS;104632,80;2501;2501;ICMS;2;104632,80;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000576;;;;;;;IPI;3;104632,80;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;001716;29/10/2008;10000083;SC;32574,00;1501;1501;ICMS;2;32574,00;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000587;;;;;;;IPI;3;32574,00;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001755;30/10/2008;10000022;RS;86521,88;2501;2501;ICMS;2;86521,88;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000590;;;;;;;IPI;3;86521,88;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;1;001798;01/11/2008;10000021;RS;172130,00;2501;2501;ICMS;2;172130,00;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000592;;;;;;;IPI;3;172130,00;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001843;31/10/2008;10000022;RS;86940,00;2501;2501;ICMS;2;86940,00;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000611;;;;;;;IPI;3;86940,00;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001853;01/11/2008;10000022;RS;11404,80;2501;2501;ICMS;2;11404,80;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000612;;;;;;;IPI;3;11404,80;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001854;01/11/2008;10000022;RS;66528,00;2501;2501;ICMS;2;66528,00;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000614;;;;;;;IPI;3;66528,00;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001855;01/11/2008;10000022;RS;14371,20;2501;2501;ICMS;2;14371,20;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000615;;;;;;;IPI;3;14371,20;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;001855;29/10/2008;10000114;SC;83200,00;1501;1501;ICMS;2;83200,00;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000616;;;;;;;IPI;3;83200,00;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001856;01/11/2008;10000022;RS;8707,50;2501;2501;ICMS;2;8707,50;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001166;;;;;;;IPI;3;8707,50;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001863;01/11/2008;10000022;RS;98830,80;2501;2501;ICMS;2;98830,80;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001167;;;;;;;IPI;3;98830,80;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001864;01/11/2008;10000022;RS;114924,96;2501;2501;ICMS;2;114924,96;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001177;;;;;;;IPI;3;114924,96;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001872;01/11/2008;10000022;RS;46212,75;2501;2501;ICMS;2;46212,75;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001178;;;;;;;IPI;3;46212,75;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001873;01/11/2008;10000022;RS;35633,40;2501;2501;ICMS;2;35633,40;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001322;;;;;;;IPI;3;35633,40;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001875;01/11/2008;10000022;RS;23846,40;2501;2501;ICMS;2;23846,40;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001331;;;;;;;IPI;3;23846,40;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001876;01/11/2008;10000022;RS;56493,75;2501;2501;ICMS;2;56493,75;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001396;;;;;;;IPI;3;56493,75;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001877;01/11/2008;10000022;RS;51390,00;2501;2501;ICMS;2;51390,00;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001403;;;;;;;IPI;3;51390,00;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001878;01/11/2008;10000022;RS;4649,40;2501;2501;ICMS;2;4649,40;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001415;;;;;;;IPI;3;4649,40;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001879;01/11/2008;10000022;RS;1769,60;2501;2501;ICMS;2;1769,60;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001417;;;;;;;IPI;3;1769,60;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001888;01/11/2008;10000022;RS;98176,32;2501;2501;ICMS;2;98176,32;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001418;;;;;;;IPI;3;98176,32;;0,0;;<Page:2>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002005;30/10/2008;10000083;SC;8645,00;1501;1501;ICMS;2;8645,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000358;;;;;;;IPI;3;8645,00;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002027;30/10/2008;10000083;SC;8645,00;1501;1501;ICMS;2;8645,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000359;;;;;;;IPI;3;8645,00;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002101;30/10/2008;10000083;SC;56070,00;1501;1501;ICMS;2;56070,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000571;;;;;;;IPI;3;56070,00;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;U;002151;01/11/2008;272804;SC;1464,64;1353;1353;ICMS;1;1464,64;17,00;248,9;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;U;002152;01/11/2008;272804;SC;1464,64;1353;1353;ICMS;1;1464,64;17,00;248,9;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;U;002247;01/11/2008;272804;SC;1464,64;1353;1353;ICMS;1;1464,64;17,00;248,9;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;U;002248;01/11/2008;272804;SC;1464,64;1353;1353;ICMS;1;1464,64;17,00;248,9;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002296;31/10/2008;10000083;SC;68890,47;1501;1501;ICMS;2;68890,47;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000590;;;;;;;IPI;3;68890,47;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002383;31/10/2008;10000083;SC;67727,40;1501;1501;ICMS;2;67727,40;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000592;;;;;;;IPI;3;67727,40;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002449;31/10/2008;10000083;SC;40185,60;1501;1501;ICMS;2;40185,60;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000611;;;;;;;IPI;3;40185,60;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002451;01/11/2008;10000083;SC;10368,00;1501;1501;ICMS;2;10368,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000612;;;;;;;IPI;3;10368,00;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002452;01/11/2008;10000083;SC;56448,00;1501;1501;ICMS;2;56448,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000614;;;;;;;IPI;3;56448,00;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002453;01/11/2008;10000083;SC;3615,00;1501;1501;ICMS;2;3615,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000615;;;;;;;IPI;3;3615,00;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002454;01/11/2008;10000083;SC;24796,80;1501;1501;ICMS;2;24796,80;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000616;;;;;;;IPI;3;24796,80;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002455;01/11/2008;10000083;SC;13824,00;1501;1501;ICMS;2;13824,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001166;;;;;;;IPI;3;13824,00;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002510;01/11/2008;10000083;SC;52300,32;1501;1501;ICMS;2;52300,32;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001167;;;;;;;IPI;3;52300,32;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002511;01/11/2008;10000083;SC;11296,80;1501;1501;ICMS;2;11296,80;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001177;;;;;;;IPI;3;11296,80;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002512;01/11/2008;10000083;SC;41365,50;1501;1501;ICMS;2;41365,50;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001178;;;;;;;IPI;3;41365,50;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002528;01/11/2008;10000083;SC;9504,00;1501;1501;ICMS;2;9504,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001322;;;;;;;IPI;3;9504,00;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002529;01/11/2008;10000083;SC;91574,24;1501;1501;ICMS;2;91574,24;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001331;;;;;;;IPI;3;91574,24;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002533;01/11/2008;10000083;SC;17305,20;1501;1501;ICMS;2;17305,20;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001396;;;;;;;IPI;3;17305,20;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002534;01/11/2008;10000083;SC;18545,40;1501;1501;ICMS;2;18545,40;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001403;;;;;;;IPI;3;18545,40;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002535;01/11/2008;10000083;SC;11012,25;1501;1501;ICMS;2;11012,25;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001415;;;;;;;IPI;3;11012,25;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002536;01/11/2008;10000083;SC;30307,02;1501;1501;ICMS;2;30307,02;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001417;;;;;;;IPI;3;30307,02;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002704;01/11/2008;10000114;SC;17635,20;1501;1501;ICMS;2;17635,20;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001418;;;;;;;IPI;3;17635,20;;0,0;;<Page:3>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002706;01/11/2008;10000114;SC;47680,00;1501;1501;ICMS;2;47680,00;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000358;;;;;;;IPI;3;47680,00;;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002716;01/11/2008;10000114;SC;28856,28;1501;1501;ICMS;2;28856,28;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000359;;;;;;;IPI;3;28856,28;;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002717;01/11/2008;10000114;SC;8954,80;1501;1501;ICMS;2;8954,80;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000571;;;;;;;IPI;3;8954,80;;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;002718;01/11/2008;10000114;SC;21296,16;1501;1501;ICMS;2;21296,16;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000576;;;;;;;IPI;3;21296,16;;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;U;002829;01/11/2008;260437;RS;1043,45;2353;2353;ICMS;1;1043,45;17,00;177,3;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;U;003159;01/11/2008;251009;RS;1163,53;2353;2353;ICMS;1;1163,53;17,00;197,8;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;U;003878;01/11/2008;260607;PR;1028,30;2353;2353;ICMS;1;1028,30;12,00;123,4;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;U;004231;01/11/2008;205583;SC;1865,98;1353;1353;ICMS;1;1865,98;17,00;317,2;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;U;004652;01/11/2008;263216;RS;1057,30;2931;2931;ICMS;1;1057,30;17,00;179,7;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;U;004763;01/11/2008;242737;PR;990,95;2353;2353;ICMS;1;990,95;12,00;118,9;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;005694;23/10/2008;258817;SC;2665,90;1556;1556;ICMS;3;2665,90;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000611;;;;;;;IPI;3;2665,90;;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;U;006535;01/11/2008;232769;SC;1820,34;1353;1353;ICMS;1;1820,34;17,00;309,4;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;U;008204;01/11/2008;200041;SC;1560,67;1353;1353;ICMS;1;1560,67;17,00;265,3;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;011649;31/10/2008;10000127;GO;31050,00;2501;2501;ICMS;2;31050,00;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000614;;;;;;;IPI;3;31050,00;;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;011843;31/10/2008;10000127;GO;87480,00;2501;2501;ICMS;2;87480,00;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000615;;;;;;;IPI;3;87480,00;;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;012681;01/11/2008;10000127;GO;4550,40;2501;2501;ICMS;2;4550,40;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000616;;;;;;;IPI;3;4550,40;;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;012682;01/11/2008;10000127;GO;98712,00;2501;2501;ICMS;2;98712,00;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001166;;;;;;;IPI;3;98712,00;;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;012865;01/11/2008;10000127;GO;24737,10;2501;2501;ICMS;2;24737,10;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001167;;;;;;;IPI;3;24737,10;;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;2;012866;01/11/2008;10000127;GO;60863,40;2501;2501;ICMS;2;60863,40;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001177;;;;;;;IPI;3;60863,40;;0,0;;<Page:4>;86.547.619/0108-75;01/11/2008;30/11/2008
