especie;serie;numero;dia;uf;valor_contabil;codificacao_contabil;codificacao_fiscal;icms-ipi;base_calculo;aliq;imposto_debitado;nao-tributada;outras;obs;pagina;cnjp;data_ini;data_fin
NF;1;007769;01;SC;34894,75;5905;5905;ICMS;0,00;0,00;0,00;0,00;34894,75;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007769;;;;;;IPI;0,00;;0,00;0,00;34894,75;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007770;01;SC;1060,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;1060,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007770;;;;;;IPI;0,00;;0,00;0,00;1060,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007771;01;SC;26189,50;5905;5905;ICMS;0,00;0,00;0,00;0,00;26189,50;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007771;;;;;;IPI;0,00;;0,00;0,00;26189,50;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007772;01;SC;28566,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;28566,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007772;;;;;;IPI;0,00;;0,00;0,00;28566,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007773;01;SC;45756,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;45756,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007773;;;;;;IPI;0,00;;0,00;0,00;45756,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007774;01;SC;40519,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;40519,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007774;;;;;;IPI;0,00;;0,00;0,00;40519,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007775;01;SC;64464,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;64464,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007775;;;;;;IPI;0,00;;0,00;0,00;64464,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007776;01;SC;64348,00;5905;5905;ICMS;0,00;0,00;0,00;64348,00;0,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007776;;;;;;IPI;0,00;;0,00;0,00;64348,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007777;01;SC;4950,00;5915;5915;ICMS;0,00;0,00;0,00;4950,00;0,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007777;;;;;;IPI;0,00;;0,00;0,00;4950,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007778;01;SC;4950,00;5915;5915;ICMS;0,00;0,00;0,00;4950,00;0,00;;1;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007778;;;;;;IPI;0,00;;0,00;0,00;4950,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007779;01;SC;4950,00;5915;5915;ICMS;0,00;0,00;0,00;4950,00;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007755;;;;;;IPI;0,00;;0,00;0,00;4950,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007780;01;SC;4950,00;5915;5915;ICMS;0,00;0,00;0,00;4950,00;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007756;;;;;;IPI;0,00;;0,00;0,00;4950,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007781;01;SC;4950,00;5915;5915;ICMS;0,00;0,00;0,00;4950,00;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007757;;;;;;IPI;0,00;;0,00;0,00;4950,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007782;01;EX;77667,65;7501;7501;ICMS;0,00;0,00;0,00;77667,65;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007758;;;;;;IPI;0,00;;0,00;0,00;77667,65;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007783;01;EX;133349,79;7501;7501;ICMS;0,00;0,00;0,00;133349,79;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007759;;;;;;IPI;0,00;;0,00;0,00;133349,79;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007784;01;EX;133349,79;7501;7501;ICMS;0,00;0,00;0,00;133349,79;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007760;;;;;;IPI;0,00;;0,00;0,00;133349,79;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007785;01;EX;133349,79;7501;7501;ICMS;0,00;0,00;0,00;133349,79;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007761;;;;;;IPI;0,00;;0,00;0,00;133349,79;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007786;01;EX;133349,79;7501;7501;ICMS;0,00;0,00;0,00;133349,79;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007762;;;;;;IPI;0,00;;0,00;0,00;133349,79;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007787;01;EX;133349,79;7501;7501;ICMS;0,00;0,00;0,00;133349,79;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007763;;;;;;IPI;0,00;;0,00;0,00;133349,79;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007788;01;EX;133349,76;7501;7501;ICMS;0,00;0,00;0,00;133349,76;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007764;;;;;;IPI;0,00;;0,00;0,00;133349,76;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007789;01;SC;120,00;5503;5503;ICMS;0,00;0,00;0,00;120,00;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007765;;;;;;IPI;0,00;;0,00;0,00;120,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007790;01;SC;234,88;5503;5503;ICMS;0,00;0,00;0,00;234,88;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007766;;;;;;IPI;0,00;;0,00;0,00;234,88;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007791;01;SC;180,00;5503;5503;ICMS;0,00;0,00;0,00;180,00;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007767;;;;;;IPI;0,00;;0,00;0,00;180,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007792;01;SC;188,16;5503;5503;ICMS;0,00;0,00;0,00;188,16;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007768;;;;;;IPI;0,00;;0,00;0,00;188,16;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007793;01;SC;252,16;5503;5503;ICMS;0,00;0,00;0,00;252,16;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007769;;;;;;IPI;0,00;;0,00;0,00;252,16;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007794;01;SC;131,52;5503;5503;ICMS;0,00;0,00;0,00;131,52;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007770;;;;;;IPI;0,00;;0,00;0,00;131,52;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007795;01;SC;56,10;5503;5503;ICMS;0,00;0,00;0,00;56,10;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007771;;;;;;IPI;0,00;;0,00;0,00;56,10;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007796;01;SC;224,40;5503;5503;ICMS;0,00;0,00;0,00;224,40;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007772;;;;;;IPI;0,00;;0,00;0,00;224,40;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007797;01;SC;234,88;5503;5503;ICMS;0,00;0,00;0,00;234,88;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007773;;;;;;IPI;0,00;;0,00;0,00;234,88;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007798;01;SC;245,12;5503;5503;ICMS;0,00;0,00;0,00;245,12;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007774;;;;;;IPI;0,00;;0,00;0,00;245,12;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007799;01;SC;106,80;5503;5503;ICMS;0,00;0,00;0,00;106,80;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007775;;;;;;IPI;0,00;;0,00;0,00;106,80;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007800;01;SC;120,00;5503;5503;ICMS;0,00;0,00;0,00;120,00;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007776;;;;;;IPI;0,00;;0,00;0,00;120,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007801;01;SC;213,00;5503;5503;ICMS;0,00;0,00;0,00;213,00;0,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007777;;;;;;IPI;0,00;;0,00;0,00;213,00;;2;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007802;01;SC;166,95;5503;5503;ICMS;0,00;0,00;0,00;166,95;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007755;;;;;;IPI;0,00;;0,00;0,00;166,95;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007803;01;SC;57,00;5503;5503;ICMS;0,00;0,00;0,00;57,00;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007756;;;;;;IPI;0,00;;0,00;0,00;57,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007804;01;SC;381,15;5503;5503;ICMS;0,00;0,00;0,00;381,15;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007757;;;;;;IPI;0,00;;0,00;0,00;381,15;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007805;01;SC;65,25;5503;5503;ICMS;0,00;0,00;0,00;65,25;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007758;;;;;;IPI;0,00;;0,00;0,00;65,25;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007806;01;SC;411,00;5503;5503;ICMS;0,00;0,00;0,00;411,00;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007759;;;;;;IPI;0,00;;0,00;0,00;411,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007807;01;SC;29,12;5503;5503;ICMS;0,00;0,00;0,00;29,12;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007760;;;;;;IPI;0,00;;0,00;0,00;29,12;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007808;01;SC;61,50;5503;5503;ICMS;0,00;0,00;0,00;61,50;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007761;;;;;;IPI;0,00;;0,00;0,00;61,50;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007809;01;SC;123,90;5503;5503;ICMS;0,00;0,00;0,00;123,90;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007762;;;;;;IPI;0,00;;0,00;0,00;123,90;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007810;01;SC;26,76;5503;5503;ICMS;0,00;0,00;0,00;26,76;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007763;;;;;;IPI;0,00;;0,00;0,00;26,76;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007811;01;SC;83,16;5503;5503;ICMS;0,00;0,00;0,00;83,16;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007764;;;;;;IPI;0,00;;0,00;0,00;83,16;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007812;01;SC;60,00;5503;5503;ICMS;0,00;0,00;0,00;60,00;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007765;;;;;;IPI;0,00;;0,00;0,00;60,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007813;01;SC;780,00;5503;5503;ICMS;0,00;0,00;0,00;780,00;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007766;;;;;;IPI;0,00;;0,00;0,00;780,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007814;01;SC;238,72;5503;5503;ICMS;0,00;0,00;0,00;238,72;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007767;;;;;;IPI;0,00;;0,00;0,00;238,72;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007815;01;SC;14,25;5503;5503;ICMS;0,00;0,00;0,00;14,25;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007768;;;;;;IPI;0,00;;0,00;0,00;14,25;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007816;01;EX;64022,30;7501;7501;ICMS;0,00;0,00;0,00;64022,30;0,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007769;;;;;;IPI;0,00;;0,00;0,00;64022,30;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007817;01;SC;33031,98;5905;5905;ICMS;0,00;0,00;0,00;0,00;33031,98;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007770;;;;;;IPI;0,00;;0,00;0,00;33031,98;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007818;01;SC;14592,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;14592,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007771;;;;;;IPI;0,00;;0,00;0,00;14592,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007819;01;SC;41113,65;5905;5905;ICMS;0,00;0,00;0,00;0,00;41113,65;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007772;;;;;;IPI;0,00;;0,00;0,00;41113,65;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007820;01;SC;89700,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;89700,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007773;;;;;;IPI;0,00;;0,00;0,00;89700,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007821;01;SC;86995,19;5905;5905;ICMS;0,00;0,00;0,00;0,00;86995,19;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007774;;;;;;IPI;0,00;;0,00;0,00;86995,19;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007822;01;SC;31129,50;5905;5905;ICMS;0,00;0,00;0,00;0,00;31129,50;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007775;;;;;;IPI;0,00;;0,00;0,00;31129,50;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007823;01;SC;56573,25;5905;5905;ICMS;0,00;0,00;0,00;0,00;56573,25;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007776;;;;;;IPI;0,00;;0,00;0,00;56573,25;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007824;01;SC;39949,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;39949,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007777;;;;;;IPI;0,00;;0,00;0,00;39949,00;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007825;01;SC;57692,70;5905;5905;ICMS;0,00;0,00;0,00;0,00;57692,70;;3;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007825;;;;;;IPI;0,00;;0,00;0,00;57692,70;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007826;01;SC;43285,40;5905;5905;ICMS;0,00;0,00;0,00;0,00;43285,40;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007755;;;;;;IPI;0,00;;0,00;0,00;43285,40;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007827;01;SC;36160,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;36160,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007756;;;;;;IPI;0,00;;0,00;0,00;36160,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007828;01;SC;37398,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;37398,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007757;;;;;;IPI;0,00;;0,00;0,00;37398,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007829;01;SC;75702,42;5905;5905;ICMS;0,00;0,00;0,00;0,00;75702,42;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007758;;;;;;IPI;0,00;;0,00;0,00;75702,42;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007830;01;SC;75406,08;5905;5905;ICMS;0,00;0,00;0,00;0,00;75406,08;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007759;;;;;;IPI;0,00;;0,00;0,00;75406,08;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007831;01;SC;145555,50;5905;5905;ICMS;0,00;0,00;0,00;0,00;145555,50;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007760;;;;;;IPI;0,00;;0,00;0,00;145555,50;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007832;01;SC;74915,04;5905;5905;ICMS;0,00;0,00;0,00;0,00;74915,04;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007761;;;;;;IPI;0,00;;0,00;0,00;74915,04;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007833;01;SC;138299,10;5905;5905;ICMS;0,00;0,00;0,00;0,00;138299,10;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007762;;;;;;IPI;0,00;;0,00;0,00;138299,10;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007834;01;SC;191760,59;5905;5905;ICMS;0,00;0,00;0,00;0,00;191760,59;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007763;;;;;;IPI;0,00;;0,00;0,00;191760,59;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007835;01;SC;4622,40;5905;5905;ICMS;0,00;0,00;0,00;0,00;4622,40;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007764;;;;;;IPI;0,00;;0,00;0,00;4622,40;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007836;01;SC;36504,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;36504,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007765;;;;;;IPI;0,00;;0,00;0,00;36504,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007837;01;SC;26178,60;5905;5905;ICMS;0,00;0,00;0,00;0,00;26178,60;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007766;;;;;;IPI;0,00;;0,00;0,00;26178,60;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007838;01;SC;9230,20;5905;5905;ICMS;0,00;0,00;0,00;0,00;9230,20;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007767;;;;;;IPI;0,00;;0,00;0,00;9230,20;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007839;01;SC;8920,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;8920,80;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007768;;;;;;IPI;0,00;;0,00;0,00;8920,80;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007840;01;SC;86391,36;5905;5905;ICMS;0,00;0,00;0,00;86391,36;0,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007769;;;;;;IPI;0,00;;0,00;0,00;86391,36;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007841;01;SC;131740,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;131740,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007770;;;;;;IPI;0,00;;0,00;0,00;131740,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007842;01;SC;117760,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;117760,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007771;;;;;;IPI;0,00;;0,00;0,00;117760,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007843;01;SC;74309,76;5905;5905;ICMS;0,00;0,00;0,00;0,00;74309,76;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007772;;;;;;IPI;0,00;;0,00;0,00;74309,76;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007844;01;SC;73332,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;73332,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007773;;;;;;IPI;0,00;;0,00;0,00;73332,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007845;01;SC;73332,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;73332,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007774;;;;;;IPI;0,00;;0,00;0,00;73332,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007846;01;SC;75287,52;5905;5905;ICMS;0,00;0,00;0,00;0,00;75287,52;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007775;;;;;;IPI;0,00;;0,00;0,00;75287,52;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007847;01;RS;;;;;;;;;;Cancelada;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007848;01;EX;78592,28;7501;7501;ICMS;0,00;0,00;0,00;78592,28;0,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007777;;;;;;IPI;0,00;;0,00;0,00;78592,28;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007849;01;EX;61335,00;7501;7501;ICMS;0,00;0,00;0,00;61335,00;0,00;;4;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007849;;;;;;IPI;0,00;;0,00;0,00;61335,00;;5;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007850;01;RS;6541,20;6503;6503;ICMS;0,00;0,00;0,00;6541,20;0,00;;5;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007755;;;;;;IPI;0,00;;0,00;0,00;6541,20;;5;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007851;01;SC;12813,30;5905;5905;ICMS;0,00;0,00;0,00;0,00;12813,30;;5;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007756;;;;;;IPI;0,00;;0,00;0,00;12813,30;;5;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007852;01;SC;17084,40;5905;5905;ICMS;0,00;0,00;0,00;0,00;17084,40;;5;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007757;;;;;;IPI;0,00;;0,00;0,00;17084,40;;5;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007853;01;SC;13082,40;5905;5905;ICMS;0,00;0,00;0,00;0,00;13082,40;;5;01.838.723/0169-88;01/04/2009;30/04/2009
NF;;007758;;;;;;IPI;0,00;;0,00;0,00;13082,40;;5;01.838.723/0169-88;01/04/2009;30/04/2009
NF;1;007854;01;SC;19623,60;5905;5905;ICMS;0,00;0,00;0,00;0,00;19623,60;;5;01.838.723/0169-88;01/04/2009;30/04/2009
