especie;serie;numero;dia;uf;valor_contabil;codificacao_contabil;codificacao_fiscal;icms-ipi;base_calculo;aliq;imposto_debitado;nao-tributada;outras;obs;pagina;cnjp;data_ini;data_fin
NF;;026627;;;;;;IPI;0,00;;0,00;0,00;22516,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026652;01;SC;117040,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;117040,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026628;;;;;;IPI;0,00;;0,00;0,00;117040,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026653;01;SC;3360,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;3360,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026629;;;;;;IPI;0,00;;0,00;0,00;3360,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026654;01;SC;63882,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;63882,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026630;;;;;;IPI;0,00;;0,00;0,00;63882,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026655;01;SC;63882,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;63882,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026631;;;;;;IPI;0,00;;0,00;0,00;63882,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026656;01;SC;54408,43;5905;5905;ICMS;0,00;0,00;0,00;0,00;54408,43;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026632;;;;;;IPI;0,00;;0,00;0,00;54408,43;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026657;01;SC;61430,40;5905;5905;ICMS;0,00;0,00;0,00;0,00;61430,40;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026633;;;;;;IPI;0,00;;0,00;0,00;61430,40;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026658;01;SC;199512,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;199512,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026634;;;;;;IPI;0,00;;0,00;0,00;199512,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026659;01;SC;60123,20;5905;5905;ICMS;0,00;0,00;0,00;0,00;60123,20;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026635;;;;;;IPI;0,00;;0,00;0,00;60123,20;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026660;01;SC;65314,04;5905;5905;ICMS;0,00;0,00;0,00;0,00;65314,04;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026636;;;;;;IPI;0,00;;0,00;0,00;65314,04;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026661;01;SC;14774,40;5905;5905;ICMS;0,00;0,00;0,00;0,00;14774,40;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026637;;;;;;IPI;0,00;;0,00;0,00;14774,40;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026662;01;SC;49878,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;49878,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026638;;;;;;IPI;0,00;;0,00;0,00;49878,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026663;01;SC;12255,29;5905;5905;ICMS;0,00;0,00;0,00;12255,29;0,00;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026639;;;;;;IPI;0,00;;0,00;0,00;12255,29;;2;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026664;01;SC;12960,00;5905;5905;ICMS;0,00;0,00;0,00;12960,00;0,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026617;;;;;;IPI;0,00;;0,00;0,00;12960,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026665;01;SC;33019,28;5905;5905;ICMS;0,00;0,00;0,00;33019,28;0,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026618;;;;;;IPI;0,00;;0,00;0,00;33019,28;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026666;01;SC;13852,80;5905;5905;ICMS;0,00;0,00;0,00;13852,80;0,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026619;;;;;;IPI;0,00;;0,00;0,00;13852,80;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026667;01;SP;58500,00;6905;6905;ICMS;58500,00;12,00;7020,00;0,00;0,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026620;;;;;;IPI;0,00;;0,00;0,00;58500,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;;To;al;8243538,56;;;ICMS;58500,00;;7020,00;6451960,56;1733078,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026621;;;;;;IPI;0,00;;0,00;0,00;8243538,56;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026621;;;;;;ST;0,00;;0,00;0,00;0,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026670;02;SC;35575,20;5905;5905;ICMS;0,00;0,00;0,00;0,00;35575,20;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026622;;;;;;IPI;0,00;;0,00;0,00;35575,20;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026671;02;SC;7347,20;5905;5905;ICMS;0,00;0,00;0,00;0,00;7347,20;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026623;;;;;;IPI;0,00;;0,00;0,00;7347,20;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026672;02;SC;78297,75;5905;5905;ICMS;0,00;0,00;0,00;0,00;78297,75;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026624;;;;;;IPI;0,00;;0,00;0,00;78297,75;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026673;02;SC;13478,40;5905;5905;ICMS;0,00;0,00;0,00;0,00;13478,40;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026625;;;;;;IPI;0,00;;0,00;0,00;13478,40;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026674;02;SC;5149,44;5905;5905;ICMS;0,00;0,00;0,00;0,00;5149,44;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026626;;;;;;IPI;0,00;;0,00;0,00;5149,44;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026675;02;SC;6682,50;5905;5905;ICMS;0,00;0,00;0,00;0,00;6682,50;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026627;;;;;;IPI;0,00;;0,00;0,00;6682,50;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026676;02;SC;6544,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;6544,80;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026628;;;;;;IPI;0,00;;0,00;0,00;6544,80;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026677;02;SC;70114,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;70114,80;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026629;;;;;;IPI;0,00;;0,00;0,00;70114,80;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026678;02;SC;113398,02;5905;5905;ICMS;0,00;0,00;0,00;113398,02;0,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026630;;;;;;IPI;0,00;;0,00;0,00;113398,02;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026679;02;SC;106682,40;5905;5905;ICMS;0,00;0,00;0,00;106682,40;0,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026631;;;;;;IPI;0,00;;0,00;0,00;106682,40;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026680;02;SC;13315,20;5905;5905;ICMS;0,00;0,00;0,00;0,00;13315,20;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026632;;;;;;IPI;0,00;;0,00;0,00;13315,20;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026681;02;SC;6480,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;6480,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026633;;;;;;IPI;0,00;;0,00;0,00;6480,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026682;02;SC;42277,65;5905;5905;ICMS;0,00;0,00;0,00;0,00;42277,65;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026634;;;;;;IPI;0,00;;0,00;0,00;42277,65;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026683;02;EX;85505,35;7501;7501;ICMS;0,00;0,00;0,00;85505,35;0,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026635;;;;;;IPI;0,00;;0,00;0,00;85505,35;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026684;02;EX;84219,05;7501;7501;ICMS;0,00;0,00;0,00;84219,05;0,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026636;;;;;;IPI;0,00;;0,00;0,00;84219,05;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026685;02;EX;86510,89;7501;7501;ICMS;0,00;0,00;0,00;86510,89;0,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026637;;;;;;IPI;0,00;;0,00;0,00;86510,89;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026686;02;EX;61706,14;7501;7501;ICMS;0,00;0,00;0,00;61706,14;0,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026638;;;;;;IPI;0,00;;0,00;0,00;61706,14;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026687;02;EX;64962,92;7501;7501;ICMS;0,00;0,00;0,00;64962,92;0,00;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026639;;;;;;IPI;0,00;;0,00;0,00;64962,92;;3;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026688;02;EX;64962,92;7501;7501;ICMS;0,00;0,00;0,00;64962,92;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026617;;;;;;IPI;0,00;;0,00;0,00;64962,92;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026689;02;EX;99675,21;7501;7501;ICMS;0,00;0,00;0,00;99675,21;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026618;;;;;;IPI;0,00;;0,00;0,00;99675,21;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026690;02;EX;126645,08;7501;7501;ICMS;0,00;0,00;0,00;126645,08;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026619;;;;;;IPI;0,00;;0,00;0,00;126645,08;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026691;02;EX;126645,08;7501;7501;ICMS;0,00;0,00;0,00;126645,08;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026620;;;;;;IPI;0,00;;0,00;0,00;126645,08;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026692;02;EX;126645,08;7501;7501;ICMS;0,00;0,00;0,00;126645,08;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026621;;;;;;IPI;0,00;;0,00;0,00;126645,08;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026693;02;EX;126645,08;7501;7501;ICMS;0,00;0,00;0,00;126645,08;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026622;;;;;;IPI;0,00;;0,00;0,00;126645,08;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026694;02;EX;126645,08;7501;7501;ICMS;0,00;0,00;0,00;126645,08;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026623;;;;;;IPI;0,00;;0,00;0,00;126645,08;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026695;02;EX;126645,08;7501;7501;ICMS;0,00;0,00;0,00;126645,08;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026624;;;;;;IPI;0,00;;0,00;0,00;126645,08;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026696;02;EX;54280,08;7501;7501;ICMS;0,00;0,00;0,00;54280,08;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026625;;;;;;IPI;0,00;;0,00;0,00;54280,08;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026697;02;EX;85534,96;7501;7501;ICMS;0,00;0,00;0,00;85534,96;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026626;;;;;;IPI;0,00;;0,00;0,00;85534,96;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026698;02;EX;62760,78;7501;7501;ICMS;0,00;0,00;0,00;62760,78;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026627;;;;;;IPI;0,00;;0,00;0,00;62760,78;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026699;02;EX;93422,51;7501;7501;ICMS;0,00;0,00;0,00;93422,51;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026628;;;;;;IPI;0,00;;0,00;0,00;93422,51;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026700;02;EX;67617,67;7501;7501;ICMS;0,00;0,00;0,00;67617,67;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026629;;;;;;IPI;0,00;;0,00;0,00;67617,67;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026701;02;EX;141050,69;7501;7501;ICMS;0,00;0,00;0,00;141050,69;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026630;;;;;;IPI;0,00;;0,00;0,00;141050,69;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026702;02;EX;141122,73;7501;7501;ICMS;0,00;0,00;0,00;141122,73;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026631;;;;;;IPI;0,00;;0,00;0,00;141122,73;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026703;02;EX;87667,59;7501;7501;ICMS;0,00;0,00;0,00;87667,59;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026632;;;;;;IPI;0,00;;0,00;0,00;87667,59;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026705;02;EX;167832,57;7501;7501;ICMS;0,00;0,00;0,00;167832,57;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026633;;;;;;IPI;0,00;;0,00;0,00;167832,57;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026706;02;EX;63800,47;7501;7501;ICMS;0,00;0,00;0,00;63800,47;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026634;;;;;;IPI;0,00;;0,00;0,00;63800,47;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026707;02;EX;61817,60;7501;7501;ICMS;0,00;0,00;0,00;61817,60;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026635;;;;;;IPI;0,00;;0,00;0,00;61817,60;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026708;02;EX;97754,79;7501;7501;ICMS;0,00;0,00;0,00;97754,79;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026636;;;;;;IPI;0,00;;0,00;0,00;97754,79;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026709;02;EX;63428,23;7501;7501;ICMS;0,00;0,00;0,00;63428,23;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026637;;;;;;IPI;0,00;;0,00;0,00;63428,23;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026710;02;EX;53828,91;7501;7501;ICMS;0,00;0,00;0,00;53828,91;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026638;;;;;;IPI;0,00;;0,00;0,00;53828,91;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026711;02;SC;69864,85;5905;5905;ICMS;0,00;0,00;0,00;0,00;69864,85;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026639;;;;;;IPI;0,00;;0,00;0,00;69864,85;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026712;02;SC;85354,50;5905;5905;ICMS;0,00;0,00;0,00;85354,50;0,00;;4;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026712;;;;;;IPI;0,00;;0,00;0,00;85354,50;;5;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026713;02;SC;4515,40;5905;5905;ICMS;0,00;0,00;0,00;0,00;4515,40;;5;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026617;;;;;;IPI;0,00;;0,00;0,00;4515,40;;5;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026714;02;SC;36127,30;5905;5905;ICMS;0,00;0,00;0,00;36127,30;0,00;;5;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026618;;;;;;IPI;0,00;;0,00;0,00;36127,30;;5;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026715;02;SC;1181,60;5905;5905;ICMS;0,00;0,00;0,00;0,00;1181,60;;5;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026619;;;;;;IPI;0,00;;0,00;0,00;1181,60;;5;01.838.723/0169-88;01/03/2009;31/03/2009
NF;1;026716;02;SC;30341,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;30341,80;;5;01.838.723/0169-88;01/03/2009;31/03/2009
NF;;026620;;;;;;IPI;0,00;;0,00;0,00;30341,80;;5;01.838.723/0169-88;01/03/2009;31/03/2009
