data_entrada;especie;serie;numero;data_documento;codigo_emitente;uf_orig;valor_contabil;codificacao_contabil;codificacao_fiscal;icms-ipi;cod;base_calculo;aliq;imposto_creditado;obs;pagina;cnjp;data_ini;data_fin
01/12/2008;NF;1;000003;01/12/2008;301706;RS;19322,82;2501;2501;ICMS;3;19322,82;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000003;;;;;;;IPI;3;19322,82;;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;1;000004;01/12/2008;301706;RS;40417,92;2501;2501;ICMS;3;40417,92;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000004;;;;;;;IPI;3;40417,92;;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;000060;01/12/2008;310131;SC;2119,16;1353;1353;ICMS;1;2119,16;17,00;360,2;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;000067;01/12/2008;310131;SC;2085,36;1353;1353;ICMS;1;2085,36;17,00;354,5;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;000338;01/12/2008;267193;SC;1820,96;1353;1353;ICMS;1;1820,96;17,00;309,5;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;1;000880;01/12/2008;5208;EX;268282,96;3503;3503;ICMS;2;268282,96;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000880;;;;;;;IPI;3;268282,96;;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;1;000899;01/12/2008;5208;EX;142661,09;3503;3503;ICMS;2;142661,09;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000899;;;;;;;IPI;3;142661,09;;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;1;000969;01/12/2008;5199;EX;68152,51;3503;3503;ICMS;2;68152,51;0,00;0,0;Devolução da NF:;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000969;;;;;;;IPI;3;68152,51;;0,0;000958;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;1;000970;01/12/2008;5199;EX;30437,82;3503;3503;ICMS;2;30437,82;0,00;0,0;Devolução da NF:;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000970;;;;;;;IPI;3;30437,82;;0,0;000959;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;1;000971;01/12/2008;5199;EX;55005,03;3503;3503;ICMS;2;55005,03;0,00;0,0;Devolução da NF:;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000971;;;;;;;IPI;3;55005,03;;0,0;000960;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;1;000972;01/12/2008;5199;EX;55005,03;3503;3503;ICMS;2;55005,03;0,00;0,0;Devolução da NF:;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000972;;;;;;;IPI;3;55005,03;;0,0;000961;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;1;000973;01/12/2008;5199;EX;40022,27;3503;3503;ICMS;2;40022,27;0,00;0,0;Devolução da NF:;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000973;;;;;;;IPI;3;40022,27;;0,0;000962;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;1;000974;01/12/2008;5199;EX;49870,68;3503;3503;ICMS;2;49870,68;0,00;0,0;Devolução da NF:;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000974;;;;;;;IPI;3;49870,68;;0,0;000963;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;1;000975;01/12/2008;5199;EX;54731,38;3503;3503;ICMS;2;54731,38;0,00;0,0;Devolução da NF:;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000975;;;;;;;IPI;3;54731,38;;0,0;000964;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;001149;01/12/2008;307222;SC;2119,16;1353;1353;ICMS;1;2119,16;17,00;360,2;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;001245;01/12/2008;272804;SC;1838,86;1353;1353;ICMS;1;1838,86;17,00;312,6;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;001251;01/12/2008;307222;SC;1665,90;1353;1353;ICMS;1;1665,90;17,00;283,2;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;001252;01/12/2008;307222;SC;2119,16;1353;1353;ICMS;1;2119,16;17,00;360,2;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;001254;01/12/2008;307222;SC;2119,16;1353;1353;ICMS;1;2119,16;17,00;360,2;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;001262;01/12/2008;307222;SC;2119,16;1353;1353;ICMS;1;2119,16;17,00;360,2;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;001264;01/12/2008;307222;SC;2119,16;1353;1353;ICMS;1;2119,16;17,00;360,2;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;002228;27/10/2008;272804;SC;2089,50;1352;1352;ICMS;1;2017,50;12,00;242,1;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002228;;;;;;;ICMS;2;72,00;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;002304;10/11/2008;279974;PR;3479,24;2352;2352;ICMS;1;3249,44;12,00;389,9;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002304;;;;;;;ICMS;2;229,80;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;002305;11/11/2008;279974;PR;3479,24;2352;2352;ICMS;1;3249,44;12,00;389,9;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002305;;;;;;;ICMS;2;229,80;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;002357;01/12/2008;272804;SC;1820,96;1353;1353;ICMS;1;1820,96;17,00;309,5;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002469;25/11/2008;10000023;RS;73035,90;2501;2501;ICMS;2;73035,90;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002469;;;;;;;IPI;3;73035,90;;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;002523;05/11/2008;201501;RS;2003,53;2352;2352;ICMS;1;1944,73;12,00;233,3;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002523;;;;;;;ICMS;2;58,80;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002580;27/11/2008;10000023;RS;124528,80;2501;2501;ICMS;2;124528,80;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002580;;;;;;;IPI;3;124528,80;;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002586;27/11/2008;10000023;RS;124528,80;2501;2501;ICMS;2;124528,80;0,00;0,0;;<Page:1>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002586;;;;;;;IPI;3;124528,80;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002598;27/11/2008;10000023;RS;124528,80;2501;2501;ICMS;2;124528,80;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000003;;;;;;;IPI;3;124528,80;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002600;27/11/2008;10000023;RS;124528,80;2501;2501;ICMS;2;124528,80;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000004;;;;;;;IPI;3;124528,80;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002664;28/11/2008;10000023;RS;124528,80;2501;2501;ICMS;2;124528,80;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;000067;;;;;;;IPI;3;124528,80;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;002671;07/11/2008;265241;RS;1776,31;2352;2352;ICMS;2;1776,31;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002700;29/11/2008;10000023;RS;124528,80;2501;2501;ICMS;2;124528,80;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000880;;;;;;;IPI;3;124528,80;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002724;01/12/2008;10000023;RS;115740,60;2501;2501;ICMS;2;115740,60;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000899;;;;;;;IPI;3;115740,60;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002725;01/12/2008;10000023;RS;40489,20;2501;2501;ICMS;2;40489,20;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000969;;;;;;;IPI;3;40489,20;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002726;01/12/2008;10000023;RS;4435,20;2501;2501;ICMS;2;4435,20;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000970;;;;;;;IPI;3;4435,20;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002727;01/12/2008;10000023;RS;6560,00;2501;2501;ICMS;2;6560,00;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000971;;;;;;;IPI;3;6560,00;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002728;01/12/2008;10000023;RS;17199,00;2501;2501;ICMS;2;17199,00;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000972;;;;;;;IPI;3;17199,00;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002729;01/12/2008;10000023;RS;120203,70;2501;2501;ICMS;2;120203,70;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000973;;;;;;;IPI;3;120203,70;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002730;01/12/2008;10000023;RS;34886,02;2501;2501;ICMS;2;34886,02;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000974;;;;;;;IPI;3;34886,02;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002731;01/12/2008;10000023;RS;7686,00;2501;2501;ICMS;2;7686,00;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000975;;;;;;;IPI;3;7686,00;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002732;01/12/2008;10000023;RS;34030,56;2501;2501;ICMS;2;34030,56;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001245;;;;;;;IPI;3;34030,56;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002734;01/12/2008;10000023;RS;156871,50;2501;2501;ICMS;2;156871,50;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001252;;;;;;;IPI;3;156871,50;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002736;01/12/2008;10000023;RS;93137,76;2501;2501;ICMS;2;93137,76;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001262;;;;;;;IPI;3;93137,76;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002742;01/12/2008;10000023;RS;185270,80;2501;2501;ICMS;2;185270,80;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002228;;;;;;;IPI;3;185270,80;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002748;01/12/2008;10000023;RS;92444,80;2501;2501;ICMS;2;92444,80;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002304;;;;;;;IPI;3;92444,80;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002761;01/12/2008;10000023;RS;23191,32;2501;2501;ICMS;2;23191,32;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002305;;;;;;;IPI;3;23191,32;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002762;01/12/2008;10000023;RS;21509,70;2501;2501;ICMS;2;21509,70;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002357;;;;;;;IPI;3;21509,70;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002763;01/12/2008;10000023;RS;13677,44;2501;2501;ICMS;2;13677,44;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002469;;;;;;;IPI;3;13677,44;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002780;01/12/2008;10000023;RS;118307,14;2501;2501;ICMS;2;118307,14;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002523;;;;;;;IPI;3;118307,14;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002783;01/12/2008;10000023;RS;160259,40;2501;2501;ICMS;2;160259,40;0,00;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002580;;;;;;;IPI;3;160259,40;;0,0;;<Page:2>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002786;01/12/2008;10000023;RS;148667,40;2501;2501;ICMS;2;148667,40;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000003;;;;;;;IPI;3;148667,40;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;2;002883;22/11/2008;10000190;PR;69358,96;2501;2501;ICMS;2;69358,96;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000004;;;;;;;IPI;3;69358,96;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;003254;05/11/2008;229804;RS;2040,05;2352;2352;ICMS;1;1981,25;12,00;237,7;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;000060;;;;;;;ICMS;2;58,80;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;003383;10/10/2008;280089;SC;350,94;1353;1353;ICMS;1;350,94;17,00;59,6;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;003468;24/10/2008;280089;SC;350,94;1353;1353;ICMS;1;350,94;17,00;59,6;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003498;01/12/2008;10000022;RS;84026,70;2501;2501;ICMS;2;84026,70;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000880;;;;;;;IPI;3;84026,70;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003499;01/12/2008;10000022;RS;51391,20;2501;2501;ICMS;2;51391,20;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000899;;;;;;;IPI;3;51391,20;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003501;01/12/2008;10000022;RS;23999,85;2501;2501;ICMS;2;23999,85;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000969;;;;;;;IPI;3;23999,85;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003502;01/12/2008;10000022;RS;9984,00;2501;2501;ICMS;2;9984,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000970;;;;;;;IPI;3;9984,00;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003503;01/12/2008;10000022;RS;1593,60;2501;2501;ICMS;2;1593,60;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000971;;;;;;;IPI;3;1593,60;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003504;01/12/2008;10000022;RS;5475,60;2501;2501;ICMS;2;5475,60;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000972;;;;;;;IPI;3;5475,60;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003505;01/12/2008;10000022;RS;9013,32;2501;2501;ICMS;2;9013,32;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000973;;;;;;;IPI;3;9013,32;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003512;01/12/2008;10000022;RS;92534,40;2501;2501;ICMS;2;92534,40;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000974;;;;;;;IPI;3;92534,40;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003513;01/12/2008;10000022;RS;92502,00;2501;2501;ICMS;2;92502,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000975;;;;;;;IPI;3;92502,00;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003518;01/12/2008;10000022;RS;94637,16;2501;2501;ICMS;2;94637,16;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001245;;;;;;;IPI;3;94637,16;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003522;01/12/2008;10000022;RS;116380,80;2501;2501;ICMS;2;116380,80;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001252;;;;;;;IPI;3;116380,80;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003524;01/12/2008;10000022;RS;77697,90;2501;2501;ICMS;2;77697,90;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001262;;;;;;;IPI;3;77697,90;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003525;01/12/2008;10000022;RS;156395,40;2501;2501;ICMS;2;156395,40;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002228;;;;;;;IPI;3;156395,40;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003529;01/12/2008;10000022;RS;59660,70;2501;2501;ICMS;2;59660,70;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002304;;;;;;;IPI;3;59660,70;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;003530;01/12/2008;10000022;RS;10845,00;2501;2501;ICMS;2;10845,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002305;;;;;;;IPI;3;10845,00;;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;003566;14/11/2008;232489;SC;530,56;1352;1352;ICMS;2;530,56;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;003579;04/11/2008;285663;RS;1976,56;2352;2352;ICMS;1;1922,56;12,00;230,7;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002469;;;;;;;ICMS;2;54,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;003580;04/11/2008;285663;RS;1967,55;2352;2352;ICMS;1;1922,55;12,00;230,7;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002523;;;;;;;ICMS;2;45,00;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;003581;05/11/2008;285663;RS;1972,36;2352;2352;ICMS;1;1922,56;12,00;230,7;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002580;;;;;;;ICMS;2;49,80;0,00;0,0;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;003663;19/11/2008;280089;SC;350,94;1353;1353;ICMS;1;350,94;17,00;59,6;;<Page:3>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;003670;21/11/2008;280089;SC;350,94;1353;1353;ICMS;1;350,94;17,00;59,6;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;003671;21/11/2008;280089;SC;350,94;1353;1353;ICMS;1;350,94;17,00;59,6;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;2;004100;01/12/2008;10000190;PR;47001,60;2501;2501;ICMS;2;47001,60;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000004;;;;;;;IPI;3;47001,60;;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;2;004101;01/12/2008;10000190;PR;8903,40;2501;2501;ICMS;2;8903,40;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;000060;;;;;;;IPI;3;8903,40;;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;004119;28/10/2008;285663;RS;2141,08;2352;2352;ICMS;1;2079,00;12,00;249,4;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;000338;;;;;;;ICMS;2;62,08;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;004120;28/10/2008;285663;RS;2003,33;2352;2352;ICMS;1;1941,25;12,00;232,9;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000880;;;;;;;ICMS;2;62,08;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;004121;29/10/2008;285663;RS;2445,51;2352;2352;ICMS;1;2383,43;12,00;286,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000899;;;;;;;ICMS;2;62,08;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;004123;30/10/2008;285663;RS;2558,00;2352;2352;ICMS;1;2445,00;12,00;293,4;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000969;;;;;;;ICMS;2;113,00;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;004125;31/10/2008;285663;RS;1882,99;2353;2353;ICMS;1;1820,91;12,00;218,5;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000970;;;;;;;ICMS;2;62,08;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;004126;31/10/2008;285663;RS;2040,40;2352;2352;ICMS;1;1978,32;12,00;237,4;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000971;;;;;;;ICMS;2;62,08;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;004127;01/11/2008;285663;RS;2300,61;2352;2352;ICMS;1;2238,53;12,00;268,6;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000972;;;;;;;ICMS;2;62,08;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;004128;01/11/2008;285663;RS;2486,73;2352;2352;ICMS;1;2424,65;12,00;290,9;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000973;;;;;;;ICMS;2;62,08;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;004130;02/11/2008;285663;RS;2614,57;2352;2352;ICMS;1;2540,07;12,00;304,8;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000974;;;;;;;ICMS;2;74,50;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;2;004131;01/12/2008;10000190;PR;55860,00;2501;2501;ICMS;2;55860,00;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000975;;;;;;;IPI;3;55860,00;;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;004131;02/11/2008;285663;RS;2508,87;2352;2352;ICMS;1;2434,37;12,00;292,1;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001245;;;;;;;ICMS;2;74,50;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;U;004132;02/11/2008;285663;RS;2072,20;2352;2352;ICMS;1;2010,12;12,00;241,2;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001252;;;;;;;ICMS;2;62,08;0,00;0,0;;<Page:4>;86.547.619/0108-75;01/12/2008;31/12/2008
