especie;serie;numero;dia;uf;valor_contabil;codificacao_contabil;codificacao_fiscal;icms-ipi;base_calculo;aliq;imposto_debitado;nao-tributada;outras;obs;pagina;cnjp;data_ini;data_fin
NF;1;024072;01;SC;2534,40;5905;5905;ICMS;0,00;0,00;0,00;0,00;2534,40;;1;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024072;;;;;;IPI;0,00;;0,00;0,00;2534,40;;1;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024073;01;SC;3645,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;3645,00;;1;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024073;;;;;;IPI;0,00;;0,00;0,00;3645,00;;1;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024074;01;SC;12870,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;12870,00;;1;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024074;;;;;;IPI;0,00;;0,00;0,00;12870,00;;1;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024075;01;SC;17912,40;5905;5905;ICMS;0,00;0,00;0,00;0,00;17912,40;;1;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024075;;;;;;IPI;0,00;;0,00;0,00;17912,40;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024076;01;SC;58191,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;58191,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024052;;;;;;IPI;0,00;;0,00;0,00;58191,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024077;01;SC;9220,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;9220,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024053;;;;;;IPI;0,00;;0,00;0,00;9220,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024078;01;SC;57080,50;5905;5905;ICMS;0,00;0,00;0,00;0,00;57080,50;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024054;;;;;;IPI;0,00;;0,00;0,00;57080,50;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024079;01;SC;6064,50;5905;5905;ICMS;0,00;0,00;0,00;0,00;6064,50;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024055;;;;;;IPI;0,00;;0,00;0,00;6064,50;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024080;01;SC;95081,25;5905;5905;ICMS;0,00;0,00;0,00;0,00;95081,25;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024056;;;;;;IPI;0,00;;0,00;0,00;95081,25;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024081;01;SC;66464,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;66464,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024057;;;;;;IPI;0,00;;0,00;0,00;66464,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024082;01;SC;6201,36;5905;5905;ICMS;0,00;0,00;0,00;0,00;6201,36;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024058;;;;;;IPI;0,00;;0,00;0,00;6201,36;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024083;01;SC;26347,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;26347,80;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024059;;;;;;IPI;0,00;;0,00;0,00;26347,80;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024084;01;SC;58640,76;5905;5905;ICMS;0,00;0,00;0,00;58640,76;0,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024060;;;;;;IPI;0,00;;0,00;0,00;58640,76;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024085;01;SC;58635,72;5905;5905;ICMS;0,00;0,00;0,00;58635,72;0,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024061;;;;;;IPI;0,00;;0,00;0,00;58635,72;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024086;01;SC;116725,52;5905;5905;ICMS;0,00;0,00;0,00;116725,52;0,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024062;;;;;;IPI;0,00;;0,00;0,00;116725,52;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024087;01;SC;112703,52;5905;5905;ICMS;0,00;0,00;0,00;112703,52;0,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024063;;;;;;IPI;0,00;;0,00;0,00;112703,52;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024088;01;SC;5659,20;5905;5905;ICMS;0,00;0,00;0,00;5659,20;0,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024064;;;;;;IPI;0,00;;0,00;0,00;5659,20;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024089;01;SC;9185,06;5905;5905;ICMS;0,00;0,00;0,00;9185,06;0,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024065;;;;;;IPI;0,00;;0,00;0,00;9185,06;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024090;01;SC;89700,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;89700,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024066;;;;;;IPI;0,00;;0,00;0,00;89700,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024091;01;SC;163260,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;163260,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024067;;;;;;IPI;0,00;;0,00;0,00;163260,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024092;01;SC;112670,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;112670,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024068;;;;;;IPI;0,00;;0,00;0,00;112670,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024093;01;EX;38333,66;7501;7501;ICMS;0,00;0,00;0,00;38333,66;0,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024069;;;;;;IPI;0,00;;0,00;0,00;38333,66;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024094;01;EX;174848,82;7501;7501;ICMS;0,00;0,00;0,00;174848,82;0,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024070;;;;;;IPI;0,00;;0,00;0,00;174848,82;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024095;01;SC;75329,68;5905;5905;ICMS;0,00;0,00;0,00;75329,68;0,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024071;;;;;;IPI;0,00;;0,00;0,00;75329,68;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024096;01;SC;104252,40;5905;5905;ICMS;0,00;0,00;0,00;104252,40;0,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024072;;;;;;IPI;0,00;;0,00;0,00;104252,40;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024097;01;SC;54948,00;5905;5905;ICMS;0,00;0,00;0,00;54948,00;0,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024073;;;;;;IPI;0,00;;0,00;0,00;54948,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024098;01;SC;43233,39;5905;5905;ICMS;0,00;0,00;0,00;43233,39;0,00;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024074;;;;;;IPI;0,00;;0,00;0,00;43233,39;;2;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024099;01;SC;20340,00;5905;5905;ICMS;0,00;0,00;0,00;20340,00;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024052;;;;;;IPI;0,00;;0,00;0,00;20340,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024100;01;SC;45600,00;5905;5905;ICMS;0,00;0,00;0,00;45600,00;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024053;;;;;;IPI;0,00;;0,00;0,00;45600,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024101;01;SC;14261,40;5905;5905;ICMS;0,00;0,00;0,00;14261,40;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024054;;;;;;IPI;0,00;;0,00;0,00;14261,40;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024102;01;SC;81205,20;5905;5905;ICMS;0,00;0,00;0,00;81205,20;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024055;;;;;;IPI;0,00;;0,00;0,00;81205,20;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024103;01;SC;31640,00;5905;5905;ICMS;0,00;0,00;0,00;31640,00;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024056;;;;;;IPI;0,00;;0,00;0,00;31640,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024104;01;SC;30400,00;5905;5905;ICMS;0,00;0,00;0,00;30400,00;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024057;;;;;;IPI;0,00;;0,00;0,00;30400,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024105;01;SC;31535,61;5905;5905;ICMS;0,00;0,00;0,00;0,00;31535,61;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024058;;;;;;IPI;0,00;;0,00;0,00;31535,61;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024106;01;SC;26442,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;26442,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024059;;;;;;IPI;0,00;;0,00;0,00;26442,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024107;01;SC;8789,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;8789,80;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024060;;;;;;IPI;0,00;;0,00;0,00;8789,80;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024108;01;EX;51897,30;7501;7501;ICMS;0,00;0,00;0,00;51897,30;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024061;;;;;;IPI;0,00;;0,00;0,00;51897,30;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024109;01;EX;128995,27;7501;7501;ICMS;0,00;0,00;0,00;128995,27;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024062;;;;;;IPI;0,00;;0,00;0,00;128995,27;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024110;01;EX;113568,37;7501;7501;ICMS;0,00;0,00;0,00;113568,37;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024063;;;;;;IPI;0,00;;0,00;0,00;113568,37;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024111;01;EX;123019,58;7501;7501;ICMS;0,00;0,00;0,00;123019,58;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024064;;;;;;IPI;0,00;;0,00;0,00;123019,58;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024112;01;EX;50175,02;7501;7501;ICMS;0,00;0,00;0,00;50175,02;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024065;;;;;;IPI;0,00;;0,00;0,00;50175,02;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024113;01;EX;57459,85;7501;7501;ICMS;0,00;0,00;0,00;57459,85;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024066;;;;;;IPI;0,00;;0,00;0,00;57459,85;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024114;01;SC;58012,50;5905;5905;ICMS;0,00;0,00;0,00;0,00;58012,50;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024067;;;;;;IPI;0,00;;0,00;0,00;58012,50;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024115;01;SC;89700,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;89700,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024068;;;;;;IPI;0,00;;0,00;0,00;89700,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024116;01;EX;135675,31;7501;7501;ICMS;0,00;0,00;0,00;135675,31;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024069;;;;;;IPI;0,00;;0,00;0,00;135675,31;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024117;01;EX;99357,21;7501;7501;ICMS;0,00;0,00;0,00;99357,21;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024070;;;;;;IPI;0,00;;0,00;0,00;99357,21;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024118;01;EX;99357,21;7501;7501;ICMS;0,00;0,00;0,00;99357,21;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024071;;;;;;IPI;0,00;;0,00;0,00;99357,21;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024119;01;PR;22087,00;6949;6949;ICMS;0,00;0,00;0,00;0,00;22087,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024072;;;;;;IPI;0,00;;0,00;0,00;22087,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024120;01;EX;48443,70;7501;7501;ICMS;0,00;0,00;0,00;48443,70;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024073;;;;;;IPI;0,00;;0,00;0,00;48443,70;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024121;01;EX;52349,15;7501;7501;ICMS;0,00;0,00;0,00;52349,15;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024074;;;;;;IPI;0,00;;0,00;0,00;52349,15;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024122;01;EX;103386,98;7501;7501;ICMS;0,00;0,00;0,00;103386,98;0,00;;3;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024122;;;;;;IPI;0,00;;0,00;0,00;103386,98;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024123;01;EX;94483,45;7501;7501;ICMS;0,00;0,00;0,00;94483,45;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024052;;;;;;IPI;0,00;;0,00;0,00;94483,45;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024124;01;EX;54189,02;7501;7501;ICMS;0,00;0,00;0,00;54189,02;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024053;;;;;;IPI;0,00;;0,00;0,00;54189,02;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024125;01;EX;50175,02;7501;7501;ICMS;0,00;0,00;0,00;50175,02;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024054;;;;;;IPI;0,00;;0,00;0,00;50175,02;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024126;01;EX;50175,02;7501;7501;ICMS;0,00;0,00;0,00;50175,02;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024055;;;;;;IPI;0,00;;0,00;0,00;50175,02;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024127;01;EX;96288,55;7501;7501;ICMS;0,00;0,00;0,00;96288,55;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024056;;;;;;IPI;0,00;;0,00;0,00;96288,55;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024128;01;EX;55175,36;7501;7501;ICMS;0,00;0,00;0,00;55175,36;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024057;;;;;;IPI;0,00;;0,00;0,00;55175,36;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024129;01;EX;29095,77;7501;7501;ICMS;0,00;0,00;0,00;29095,77;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024058;;;;;;IPI;0,00;;0,00;0,00;29095,77;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024130;01;EX;62689,45;7501;7501;ICMS;0,00;0,00;0,00;62689,45;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024059;;;;;;IPI;0,00;;0,00;0,00;62689,45;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024131;01;EX;73946,08;7501;7501;ICMS;0,00;0,00;0,00;73946,08;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024060;;;;;;IPI;0,00;;0,00;0,00;73946,08;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024132;01;EX;54189,02;7501;7501;ICMS;0,00;0,00;0,00;54189,02;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024061;;;;;;IPI;0,00;;0,00;0,00;54189,02;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024133;01;EX;90099,01;7501;7501;ICMS;0,00;0,00;0,00;90099,01;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024062;;;;;;IPI;0,00;;0,00;0,00;90099,01;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024134;01;EX;54595,41;7501;7501;ICMS;0,00;0,00;0,00;54595,41;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024063;;;;;;IPI;0,00;;0,00;0,00;54595,41;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024135;01;EX;52442,65;7501;7501;ICMS;0,00;0,00;0,00;52442,65;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024064;;;;;;IPI;0,00;;0,00;0,00;52442,65;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024136;01;EX;100688,70;7501;7501;ICMS;0,00;0,00;0,00;100688,70;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024065;;;;;;IPI;0,00;;0,00;0,00;100688,70;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024137;01;EX;57842,56;7501;7501;ICMS;0,00;0,00;0,00;57842,56;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024066;;;;;;IPI;0,00;;0,00;0,00;57842,56;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024138;01;SC;23038,40;5905;5905;ICMS;0,00;0,00;0,00;0,00;23038,40;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024067;;;;;;IPI;0,00;;0,00;0,00;23038,40;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024139;01;SC;3668,65;5905;5905;ICMS;0,00;0,00;0,00;0,00;3668,65;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024068;;;;;;IPI;0,00;;0,00;0,00;3668,65;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024140;01;SC;9760,50;5905;5905;ICMS;0,00;0,00;0,00;0,00;9760,50;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024069;;;;;;IPI;0,00;;0,00;0,00;9760,50;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024141;01;SC;2764,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;2764,80;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024070;;;;;;IPI;0,00;;0,00;0,00;2764,80;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024142;01;SC;25950,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;25950,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024071;;;;;;IPI;0,00;;0,00;0,00;25950,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024143;01;SC;4800,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;4800,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024072;;;;;;IPI;0,00;;0,00;0,00;4800,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024144;01;SC;25950,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;25950,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024073;;;;;;IPI;0,00;;0,00;0,00;25950,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024145;01;EX;83232,19;7501;7501;ICMS;0,00;0,00;0,00;83232,19;0,00;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024074;;;;;;IPI;0,00;;0,00;0,00;83232,19;;4;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024146;01;SC;156346,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;156346,80;;5;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024052;;;;;;IPI;0,00;;0,00;0,00;156346,80;;5;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024147;01;SC;110652,48;5905;5905;ICMS;0,00;0,00;0,00;110652,48;0,00;;5;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024053;;;;;;IPI;0,00;;0,00;0,00;110652,48;;5;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024148;01;SC;117586,89;5905;5905;ICMS;0,00;0,00;0,00;117586,89;0,00;;5;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024054;;;;;;IPI;0,00;;0,00;0,00;117586,89;;5;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024149;01;SC;102589,20;5905;5905;ICMS;0,00;0,00;0,00;102589,20;0,00;;5;01.838.723/0169-88;01/06/2009;30/06/2009
NF;;024055;;;;;;IPI;0,00;;0,00;0,00;102589,20;;5;01.838.723/0169-88;01/06/2009;30/06/2009
NF;1;024150;01;SC;3753,60;5905;5905;ICMS;0,00;0,00;0,00;3753,60;0,00;;5;01.838.723/0169-88;01/06/2009;30/06/2009
